date,ben_nuclear,ben_hard-coal,ben_gas,ben_biomass,ben_oil,ben_other-non-renewables,ben_wind_onshore,ben_wind_offshore,ben_solar_pv,ben_other-renewables,ben_failure
2025-02-10 20:00:00,4415.0,-0.0,11043.075000000003,2088.0,-0.0,-0.0,3988.668,7920.257,-0.0,1010.0,-0.0
2025-02-10 21:00:00,4415.0,-0.0,10209.491000000002,2088.0,-0.0,-0.0,4119.444,7853.065,-0.0,1010.0,-0.0
2025-02-10 22:00:00,4415.0,-0.0,9629.375,2088.0,-0.0,-0.0,4064.954,7802.671,-0.0,1010.0,-0.0
2025-02-10 23:00:00,4415.0,-0.0,7401.52,2088.0,-0.0,-0.0,4380.996,7693.484,-0.0,1010.0,-0.0
2025-02-11 00:00:00,4415.0,-0.0,6082.649999999999,2088.0,-0.0,-0.0,4588.058,7626.292,-0.0,1010.0,-0.0
2025-02-11 01:00:00,4415.0,-0.0,5011.700000000001,2088.0,-0.0,-0.0,4806.018,7710.282,-0.0,1010.0,-0.0
2025-02-11 02:00:00,4415.0,-0.0,4045.6360000000004,2088.0,-0.0,-0.0,4991.284,7727.08,-0.0,1010.0,-0.0
2025-02-11 03:00:00,4415.0,-0.0,3699.844,2088.0,-0.0,-0.0,5056.672,7693.484,-0.0,1010.0,-0.0
2025-02-11 04:00:00,4415.0,-0.0,3384.9039999999995,2088.0,-0.0,-0.0,5383.612,7693.484,-0.0,1010.0,-0.0
2025-02-11 05:00:00,4415.0,-0.0,3256.276,2088.0,-0.0,-0.0,5699.654,7811.07,-0.0,1010.0,-0.0
2025-02-11 06:00:00,4415.0,-0.0,3158.527,2088.0,-0.0,-0.0,5961.206,7836.267,-0.0,1010.0,-0.0
2025-02-11 07:00:00,4415.0,-0.0,3322.730999999999,2088.0,-0.0,-0.0,6538.8,7819.469,-0.0,1010.0,-0.0
2025-02-11 08:00:00,4415.0,-0.0,2128.2029999999977,2088.0,-0.0,-0.0,6811.25,7819.469,2203.078,1010.0,-0.0
2025-02-11 09:00:00,4415.0,-0.0,-0.0,978.3980000000001,-0.0,-0.0,7650.396,7777.474,5938.732,1010.0,-0.0
2025-02-11 10:00:00,4415.0,-0.0,-0.0,-0.0,-0.0,-0.0,7181.782,7609.494,9147.563,1010.0,-0.0
2025-02-11 11:00:00,4415.0,-0.0,-0.0,-0.0,-0.0,-0.0,7410.64,7575.898,10009.637,1010.0,-0.0
2025-02-11 12:00:00,4415.0,-0.0,-0.0,-0.0,-0.0,-0.0,7388.844,7449.913,10249.102,1010.0,-0.0
2025-02-11 13:00:00,4415.0,-0.0,-0.0,-0.0,-0.0,-0.0,7072.802,7273.534,9578.6,1010.0,-0.0
2025-02-11 14:00:00,4415.0,-0.0,-0.0,879.646999999999,-0.0,-0.0,6822.148,7231.539,7758.666,1010.0,-0.0
2025-02-11 15:00:00,4415.0,-0.0,1799.6780000000008,2088.0,-0.0,-0.0,6331.738,7223.14,5172.444,1010.0,-0.0
2025-02-11 16:00:00,4415.0,-0.0,6122.214,2088.0,-0.0,-0.0,5972.104,7273.534,1724.148,1010.0,-0.0
2025-02-11 17:00:00,4415.0,-0.0,10126.369999999999,2088.0,-0.0,-0.0,5950.308,7374.322,-0.0,1010.0,-0.0
2025-02-11 18:00:00,4415.0,-0.0,11012.679000000002,2088.0,-0.0,-0.0,5961.206,7433.115,-0.0,1010.0,-0.0
2025-02-11 19:00:00,4415.0,-0.0,10145.944,2088.0,-0.0,-0.0,5819.532,7357.524,-0.0,1010.0,-0.0
2025-02-11 20:00:00,4415.0,-0.0,9580.842999999999,2088.0,-0.0,-0.0,5427.204,7113.953,-0.0,1010.0,-0.0
2025-02-11 21:00:00,4415.0,-0.0,9570.815999999999,2088.0,-0.0,-0.0,4958.59,6769.594,-0.0,1010.0,-0.0
2025-02-11 22:00:00,4415.0,-0.0,11766.363999999998,2088.0,-0.0,-0.0,3520.054,5190.582,-0.0,1010.0,-0.0
2025-02-11 23:00:00,4415.0,-0.0,11990.065999999999,2088.0,-0.0,-0.0,3672.626,4132.308,-0.0,1010.0,-0.0
2025-02-12 00:00:00,4415.0,-0.0,11125.407000000001,2088.0,-0.0,-0.0,3694.422,3603.171,-0.0,1010.0,-0.0
2025-02-12 01:00:00,4415.0,-0.0,11125.887999999999,2088.0,-0.0,-0.0,3367.482,3107.63,-0.0,1010.0,-0.0
2025-02-12 02:00:00,4415.0,-0.0,10800.726999999999,2088.0,-0.0,-0.0,3095.032,3015.241,-0.0,1010.0,-0.0
2025-02-12 03:00:00,4415.0,-0.0,11103.464,2088.0,-0.0,-0.0,2811.684,2922.852,-0.0,1010.0,-0.0
2025-02-12 04:00:00,4415.0,-0.0,12155.709,2088.0,-0.0,-0.0,2561.03,2847.261,-0.0,1010.0,-0.0
2025-02-12 05:00:00,4415.0,-0.0,14691.975000000002,2088.0,-0.0,-0.0,2375.764,2847.261,-0.0,1010.0,-0.0
2025-02-12 06:00:00,4415.0,-0.0,16877.279,2088.0,-0.0,-0.0,2277.682,3032.039,-0.0,1010.0,-0.0
2025-02-12 07:00:00,4415.0,-0.0,16676.460000000003,2088.0,-0.0,-0.0,2332.172,3628.368,-0.0,1010.0,-0.0
2025-02-12 08:00:00,4415.0,-0.0,15793.134000000002,2088.0,-0.0,-0.0,2430.254,3947.53,3544.082,1010.0,-0.0
2025-02-12 09:00:00,4415.0,-0.0,11696.551000000001,2088.0,-0.0,-0.0,2484.744,4006.323,8333.382,1010.0,-0.0
2025-02-12 10:00:00,4415.0,-0.0,8576.13,2088.0,-0.0,-0.0,1819.966,2939.65,13314.254,1010.0,-0.0
2025-02-12 11:00:00,4415.0,-0.0,3363.308000000001,2088.0,-0.0,-0.0,1907.15,3502.383,17385.159,1010.0,-0.0
2025-02-12 12:00:00,4415.0,-0.0,-0.0,1510.190999999999,-0.0,-0.0,2016.13,4216.298,19971.381,1010.0,-0.0
2025-02-12 13:00:00,4415.0,-0.0,-0.0,886.5649999999991,-0.0,-0.0,2179.6,4821.026,19779.809,1010.0,-0.0
2025-02-12 14:00:00,4415.0,-0.0,1417.6740000000004,2088.0,-0.0,-0.0,2484.744,5123.39,16475.192,1010.0,-0.0
2025-02-12 15:00:00,4415.0,-0.0,6033.299000000001,2088.0,-0.0,-0.0,2517.438,5442.552,10871.711,1010.0,-0.0
2025-02-12 16:00:00,4415.0,-0.0,11874.815000000002,2088.0,-0.0,-0.0,2299.478,5686.123,4214.584,1010.0,-0.0
2025-02-12 17:00:00,4415.0,-0.0,16430.028,2088.0,-0.0,-0.0,2277.682,5963.29,-0.0,1010.0,-0.0
2025-02-12 18:00:00,4415.0,-0.0,16378.249,2088.0,-0.0,-0.0,2321.274,6072.477,-0.0,1010.0,-0.0
2025-02-12 19:00:00,4415.0,-0.0,14796.878,2088.0,-0.0,-0.0,2408.458,6181.664,-0.0,1010.0,-0.0
2025-02-12 20:00:00,4415.0,-0.0,12749.701,2088.0,-0.0,-0.0,2408.458,6374.841,-0.0,1010.0,-0.0
2025-02-12 21:00:00,4415.0,-0.0,12183.733,2088.0,-0.0,-0.0,2201.396,6122.871,-0.0,1010.0,-0.0
2025-02-12 22:00:00,4415.0,-0.0,12887.923,2088.0,-0.0,-0.0,1612.904,5266.173,-0.0,1010.0,-0.0
2025-02-12 23:00:00,4415.0,-0.0,14021.115,2088.0,-0.0,-0.0,1612.904,5198.981,-0.0,1010.0,-0.0
2025-02-13 00:00:00,4415.0,-0.0,12976.469000000001,2088.0,-0.0,-0.0,1503.924,4980.607,-0.0,1010.0,-0.0
2025-02-13 01:00:00,4415.0,-0.0,12274.341,2088.0,-0.0,-0.0,1427.638,4863.021,-0.0,1010.0,-0.0
2025-02-13 02:00:00,4415.0,-0.0,11761.222000000002,2088.0,-0.0,-0.0,1394.944,4753.834,-0.0,1010.0,-0.0
2025-02-13 03:00:00,4415.0,-0.0,11765.307999999999,2088.0,-0.0,-0.0,1340.454,4720.238,-0.0,1010.0,-0.0
2025-02-13 04:00:00,4415.0,-0.0,12623.875,2088.0,-0.0,-0.0,1296.862,4510.263,-0.0,1010.0,-0.0
2025-02-13 05:00:00,4415.0,-0.0,14894.29,2088.0,-0.0,-0.0,1133.392,4048.318,-0.0,1010.0,-0.0
2025-02-13 06:00:00,4415.0,-0.0,17504.599,2088.0,-0.0,-0.0,1024.412,3451.989,-0.0,1010.0,-0.0
2025-02-13 07:00:00,4415.0,-0.0,18331.968,2088.0,-0.0,-0.0,1024.412,3191.62,-0.0,1010.0,-0.0
2025-02-13 08:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1057.106,3208.418,1867.827,1010.0,-0.0
2025-02-13 09:00:00,4415.0,-0.0,17391.244000000002,2088.0,-0.0,-0.0,1089.8,3242.014,4501.942,1010.0,-0.0
2025-02-13 10:00:00,4415.0,-0.0,15201.001,2088.0,-0.0,-0.0,1318.658,2536.498,7231.843,1010.0,-0.0
2025-02-13 11:00:00,4415.0,-0.0,13042.069000000001,2088.0,-0.0,-0.0,1351.352,2561.695,9003.884,1010.0,-0.0
2025-02-13 12:00:00,4415.0,-0.0,12542.977999999997,2088.0,-0.0,-0.0,1176.984,2259.331,9530.707,1010.0,-0.0
2025-02-13 13:00:00,4415.0,-0.0,14021.265,2088.0,-0.0,-0.0,1057.106,1948.568,8477.061,1010.0,-0.0
2025-02-13 14:00:00,4415.0,-0.0,16068.143,2088.0,-0.0,-0.0,980.82,2124.947,6226.09,1010.0,-0.0
2025-02-13 15:00:00,4415.0,-0.0,17546.926000000003,2088.0,-0.0,-0.0,937.228,2410.513,3879.333,1010.0,-0.0
2025-02-13 16:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,850.044,2637.286,1341.004,1010.0,-0.0
2025-02-13 17:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,741.064,2838.862,-0.0,1010.0,-0.0
2025-02-13 18:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,675.676,2822.064,-0.0,1010.0,-0.0
2025-02-13 19:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,642.982,2897.655,-0.0,1010.0,-0.0
2025-02-13 20:00:00,4415.0,-0.0,18404.060999999998,2088.0,-0.0,-0.0,653.88,2864.059,-0.0,1010.0,-0.0
2025-02-13 21:00:00,4415.0,-0.0,17304.771,2088.0,-0.0,-0.0,686.574,2897.655,-0.0,1010.0,-0.0
2025-02-13 22:00:00,4415.0,-0.0,16907.729,2088.0,-0.0,-0.0,882.738,2242.533,-0.0,1010.0,-0.0
2025-02-13 23:00:00,4415.0,-0.0,17337.441,2088.0,-0.0,-0.0,828.248,2427.311,-0.0,1010.0,-0.0
2025-02-14 00:00:00,4415.0,-0.0,16082.131000000001,2088.0,-0.0,-0.0,751.962,2460.907,-0.0,1010.0,-0.0
2025-02-14 01:00:00,4415.0,-0.0,15475.596999999998,2088.0,-0.0,-0.0,653.88,2326.523,-0.0,1010.0,-0.0
2025-02-14 02:00:00,4415.0,-0.0,14936.186000000002,2088.0,-0.0,-0.0,632.084,2267.73,-0.0,1010.0,-0.0
2025-02-14 03:00:00,4415.0,-0.0,15089.854,2088.0,-0.0,-0.0,534.002,2150.144,-0.0,1010.0,-0.0
2025-02-14 04:00:00,4415.0,-0.0,18225.331590062277,2088.0,-0.0,-0.0,457.716,2074.553,-0.0,1010.0,-0.0
2025-02-14 05:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,381.43,2066.154,-0.0,1010.0,-0.0
2025-02-14 06:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,348.736,2091.351,-0.0,1010.0,-0.0
2025-02-14 07:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,370.532,2133.346,-0.0,1010.0,-0.0
2025-02-14 08:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,381.43,2133.346,1580.469,1010.0,-0.0
2025-02-14 09:00:00,4415.0,-0.0,18464.554000000004,2088.0,-0.0,-0.0,359.634,2066.154,5076.658,1010.0,-0.0
2025-02-14 10:00:00,4415.0,-0.0,16188.578578947367,2088.0,-0.0,-0.0,348.736,2108.149,8429.168,1010.0,-0.0
2025-02-14 11:00:00,4415.0,-0.0,16424.34726315789,2088.0,-0.0,-0.0,512.206,1814.184,10392.781,1010.0,-0.0
2025-02-14 12:00:00,4415.0,-0.0,16169.585000000003,2088.0,-0.0,-0.0,599.39,1503.421,10919.604,1010.0,-0.0
2025-02-14 13:00:00,4415.0,-0.0,17753.475,2088.0,-0.0,-0.0,664.778,1226.254,9626.493,1010.0,-0.0
2025-02-14 14:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,741.064,1125.466,7136.057,1010.0,-0.0
2025-02-14 15:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,653.88,1117.067,4358.263,1010.0,-0.0
2025-02-14 16:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,501.308,1007.88,1724.148,1010.0,-0.0
2025-02-14 17:00:00,4415.0,238.39600000000064,18500.0,2088.0,-0.0,-0.0,479.512,907.092,-0.0,1010.0,-0.0
2025-02-14 18:00:00,4415.0,2671.0,18500.0,2088.0,-0.0,-0.0,501.308,755.91,-0.0,1010.0,-0.0
2025-02-14 19:00:00,4415.0,710.5806225387423,18500.0,2088.0,-0.0,-0.0,490.41,629.925,-0.0,1010.0,-0.0
2025-02-14 20:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,468.614,629.925,-0.0,1010.0,-0.0
2025-02-14 21:00:00,4415.0,923.0580000000009,18500.0,2088.0,-0.0,-0.0,425.022,671.92,-0.0,1010.0,-0.0
2025-02-14 22:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,457.716,865.097,-0.0,1010.0,-0.0
2025-02-14 23:00:00,4415.0,899.7379999999976,18500.0,2088.0,-0.0,-0.0,348.736,621.526,-0.0,1010.0,-0.0
2025-02-15 00:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,250.654,436.748,-0.0,1010.0,-0.0
2025-02-15 01:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,185.266,176.379,-0.0,1010.0,-0.0
2025-02-15 02:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,196.164,67.192,-0.0,1010.0,-0.0
2025-02-15 03:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,250.654,83.99,-0.0,1010.0,-0.0
2025-02-15 04:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,283.348,142.783,-0.0,1010.0,-0.0
2025-02-15 05:00:00,4415.0,1282.482,18500.0,2088.0,-0.0,-0.0,305.144,218.374,-0.0,1010.0,-0.0
2025-02-15 06:00:00,4415.0,2671.0,18500.0,2088.0,-0.0,-0.0,250.654,235.172,-0.0,1010.0,-0.0
2025-02-15 07:00:00,4415.0,2671.0,18500.0,2088.0,-0.0,-0.0,217.96,226.773,-0.0,1010.0,-0.0
2025-02-15 08:00:00,4415.0,2671.0,18500.0,2088.0,-0.0,-0.0,141.674,151.182,2825.687,1010.0,-0.0
2025-02-15 09:00:00,4415.0,7.266999999999825,18500.0,2088.0,-0.0,-0.0,98.082,125.985,7758.666,1010.0,-0.0
2025-02-15 10:00:00,4415.0,-0.0,17830.32,2088.0,-0.0,-0.0,108.98,125.985,12212.715,1010.0,-0.0
2025-02-15 11:00:00,4415.0,-0.0,11687.06957894737,2088.0,-0.0,-0.0,130.776,134.384,15038.402,1010.0,-0.0
2025-02-15 12:00:00,4415.0,-0.0,13971.744,2088.0,-0.0,-0.0,152.572,92.389,15086.295,1010.0,-0.0
2025-02-15 13:00:00,4415.0,-0.0,14960.568263157897,2088.0,-0.0,-0.0,141.674,67.192,12931.11,1010.0,-0.0
2025-02-15 14:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,152.572,92.389,9578.6,1010.0,-0.0
2025-02-15 15:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,152.572,167.98,5076.658,1010.0,-0.0
2025-02-15 16:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,152.572,310.763,1532.576,1010.0,-0.0
2025-02-15 17:00:00,4415.0,1193.094000000001,18500.0,2088.0,-0.0,-0.0,152.572,554.334,-0.0,1010.0,-0.0
2025-02-15 18:00:00,4415.0,1038.0519999999997,18500.0,2088.0,-0.0,-0.0,250.654,890.294,-0.0,1010.0,-0.0
2025-02-15 19:00:00,4415.0,2469.045000032118,18500.0,2088.0,-0.0,-0.0,414.124,1175.86,-0.0,1010.0,-0.0
2025-02-15 20:00:00,4415.0,1077.8129999999983,18500.0,2088.0,-0.0,-0.0,686.574,1570.613,-0.0,1010.0,-0.0
2025-02-15 21:00:00,4415.0,-0.0,17749.425,2088.0,-0.0,-0.0,980.82,2057.755,-0.0,1010.0,-0.0
2025-02-15 22:00:00,4415.0,-0.0,15740.589,2088.0,-0.0,-0.0,1351.352,2864.059,-0.0,1010.0,-0.0
2025-02-15 23:00:00,4415.0,-0.0,15061.315999999999,2088.0,-0.0,-0.0,1743.68,3326.004,-0.0,1010.0,-0.0
2025-02-16 00:00:00,4415.0,-0.0,12584.777,2088.0,-0.0,-0.0,2103.314,4123.909,-0.0,1010.0,-0.0
2025-02-16 01:00:00,4415.0,-0.0,10556.038999999999,2088.0,-0.0,-0.0,2441.152,4963.809,-0.0,1010.0,-0.0
2025-02-16 02:00:00,4415.0,-0.0,9101.449,2088.0,-0.0,-0.0,2626.418,5602.133,-0.0,1010.0,-0.0
2025-02-16 03:00:00,4415.0,-0.0,8277.449,2088.0,-0.0,-0.0,2855.276,6089.275,-0.0,1010.0,-0.0
2025-02-16 04:00:00,4415.0,-0.0,7876.09,2088.0,-0.0,-0.0,3302.094,6584.816,-0.0,1010.0,-0.0
2025-02-16 05:00:00,4415.0,-0.0,8610.444,2088.0,-0.0,-0.0,3868.79,7004.766,-0.0,1010.0,-0.0
2025-02-16 06:00:00,4415.0,-0.0,9757.742,2088.0,-0.0,-0.0,4261.118,7223.14,-0.0,1010.0,-0.0
2025-02-16 07:00:00,4415.0,-0.0,9699.926,2088.0,-0.0,-0.0,4620.752,7374.322,-0.0,1010.0,-0.0
2025-02-16 08:00:00,4415.0,-0.0,6805.580999999998,2088.0,-0.0,-0.0,4969.488,7550.701,5268.23,1010.0,-0.0
2025-02-16 09:00:00,4415.0,-0.0,1194.0260000000007,2088.0,-0.0,-0.0,5002.182,7676.686,11590.106,1010.0,-0.0
2025-02-16 10:00:00,2538.671000000001,-0.0,-0.0,-0.0,-0.0,-0.0,4642.548,7785.873,17049.908,1010.0,-0.0
2025-02-16 11:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4238.381263157897,7802.671,21791.315,1010.0,-0.0
2025-02-16 12:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1069.217999999999,7701.883,26005.899,1010.0,-0.0
2025-02-16 13:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,347.5179999999982,7483.509,26867.973,1010.0,-0.0
2025-02-16 14:00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3204.012,7441.514,23180.212,1010.0,-0.0
2025-02-16 15:00:00,4376.617578947369,-0.0,-0.0,-0.0,-0.0,-0.0,3029.644,7374.322,16092.048,1010.0,-0.0
2025-02-16 16:00:00,4415.0,-0.0,4985.692999999999,2088.0,-0.0,-0.0,3247.604,7231.539,7088.164,1010.0,-0.0
2025-02-16 17:00:00,4415.0,-0.0,11963.759,2088.0,-0.0,-0.0,3836.096,7181.145,-0.0,1010.0,-0.0
2025-02-16 18:00:00,4415.0,-0.0,11618.255999999998,2088.0,-0.0,-0.0,4359.2,7189.544,-0.0,1010.0,-0.0
2025-02-16 19:00:00,4415.0,-0.0,10464.286,2088.0,-0.0,-0.0,4577.16,7105.554,-0.0,1010.0,-0.0
2025-02-16 20:00:00,4415.0,-0.0,9439.541000000001,2088.0,-0.0,-0.0,4435.486,6945.973,-0.0,1010.0,-0.0
2025-02-16 21:00:00,4415.0,-0.0,9332.428,2088.0,-0.0,-0.0,4021.362,6635.21,-0.0,1010.0,-0.0
2025-02-16 22:00:00,4415.0,-0.0,10857.520999999999,2088.0,-0.0,-0.0,3084.134,5501.345,-0.0,1010.0,-0.0
2025-02-16 23:00:00,4415.0,-0.0,12354.094000000001,2088.0,-0.0,-0.0,2877.072,4753.834,-0.0,1010.0,-0.0
2025-02-17 00:00:00,4415.0,-0.0,11565.282,2088.0,-0.0,-0.0,2713.602,4065.116,-0.0,1010.0,-0.0
2025-02-17 01:00:00,4415.0,-0.0,11142.985999999999,2088.0,-0.0,-0.0,2561.03,3493.984,-0.0,1010.0,-0.0
2025-02-17 02:00:00,4415.0,-0.0,10999.506,2088.0,-0.0,-0.0,2386.662,3090.832,-0.0,1010.0,-0.0
2025-02-17 03:00:00,4415.0,-0.0,10987.966,2088.0,-0.0,-0.0,2223.192,3006.842,-0.0,1010.0,-0.0
2025-02-17 04:00:00,4415.0,-0.0,11544.523000000001,2088.0,-0.0,-0.0,2070.62,2880.857,-0.0,1010.0,-0.0
2025-02-17 05:00:00,4415.0,-0.0,12198.995,2088.0,-0.0,-0.0,2037.926,2696.079,-0.0,1010.0,-0.0
2025-02-17 06:00:00,4415.0,-0.0,13107.976,2088.0,-0.0,-0.0,2103.314,2435.71,-0.0,1010.0,-0.0
2025-02-17 07:00:00,4415.0,-0.0,14969.838000000003,2088.0,-0.0,-0.0,2027.028,2234.134,-0.0,1010.0,-0.0
2025-02-17 08:00:00,4415.0,-0.0,11821.59,2088.0,-0.0,-0.0,1776.374,2175.341,5507.695,1010.0,-0.0
2025-02-17 09:00:00,4415.0,-0.0,9523.787999999999,2088.0,-0.0,-0.0,1329.556,1830.982,10440.674,1010.0,-0.0
2025-02-17 10:00:00,4415.0,-0.0,8087.5729999999985,2088.0,-0.0,-0.0,839.146,1453.027,13314.254,1010.0,-0.0
2025-02-17 11:00:00,4415.0,-0.0,8680.303,2088.0,-0.0,-0.0,621.186,1083.471,13410.04,1010.0,-0.0
2025-02-17 12:00:00,4415.0,-0.0,9998.733,2088.0,-0.0,-0.0,566.696,781.107,11877.464,1010.0,-0.0
2025-02-17 13:00:00,4415.0,-0.0,12085.116,2088.0,-0.0,-0.0,534.002,680.319,9147.563,1010.0,-0.0
2025-02-17 14:00:00,4415.0,-0.0,15207.091,2088.0,-0.0,-0.0,555.798,764.309,5459.802,1010.0,-0.0
2025-02-17 15:00:00,4415.0,-0.0,17293.019000000004,2088.0,-0.0,-0.0,708.37,873.496,2634.115,1010.0,-0.0
2025-02-17 16:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,959.024,957.486,766.288,1010.0,-0.0
2025-02-17 17:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1057.106,1041.476,-0.0,1010.0,-0.0
2025-02-17 18:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1068.004,957.486,-0.0,1010.0,-0.0
2025-02-17 19:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1046.208,722.314,-0.0,1010.0,-0.0
2025-02-17 20:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,959.024,487.142,-0.0,1010.0,-0.0
2025-02-17 21:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,839.146,268.768,-0.0,1010.0,-0.0
2025-02-17 22:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,610.288,260.369,-0.0,1010.0,-0.0
2025-02-17 23:00:00,4415.0,-0.0,17649.328,2088.0,-0.0,-0.0,610.288,134.384,-0.0,1010.0,-0.0
2025-02-18 00:00:00,4415.0,-0.0,16517.415999999997,2088.0,-0.0,-0.0,577.594,83.99,-0.0,1010.0,-0.0
2025-02-18 01:00:00,4415.0,-0.0,15696.114000000001,2088.0,-0.0,-0.0,588.492,50.394,-0.0,1010.0,-0.0
2025-02-18 02:00:00,4415.0,-0.0,14736.725999999999,2088.0,-0.0,-0.0,653.88,50.394,-0.0,1010.0,-0.0
2025-02-18 03:00:00,4415.0,-0.0,14179.464000000002,2088.0,-0.0,-0.0,773.758,184.778,-0.0,1010.0,-0.0
2025-02-18 04:00:00,4415.0,-0.0,14044.494,2088.0,-0.0,-0.0,882.738,268.768,-0.0,1010.0,-0.0
2025-02-18 05:00:00,4415.0,-0.0,14332.906000000003,2088.0,-0.0,-0.0,969.922,235.172,-0.0,1010.0,-0.0
2025-02-18 06:00:00,4415.0,-0.0,14269.336,2088.0,-0.0,-0.0,1144.29,218.374,-0.0,1010.0,-0.0
2025-02-18 07:00:00,4415.0,-0.0,14740.184000000001,2088.0,-0.0,-0.0,1362.25,285.566,-0.0,1010.0,-0.0
2025-02-18 08:00:00,4415.0,-0.0,14557.726999999999,2088.0,-0.0,-0.0,1558.414,436.748,1293.111,1010.0,-0.0
2025-02-18 09:00:00,4415.0,-0.0,12611.213,2088.0,-0.0,-0.0,1710.986,638.324,4262.477,1010.0,-0.0
2025-02-18 10:00:00,4415.0,-0.0,9738.009999999998,2088.0,-0.0,-0.0,1645.598,503.94,7854.452,1010.0,-0.0
2025-02-18 11:00:00,4415.0,-0.0,4734.094999999999,2088.0,-0.0,-0.0,2539.234,722.314,11925.357,1010.0,-0.0
2025-02-18 12:00:00,4415.0,-0.0,-0.0,1967.1429999999996,-0.0,-0.0,2920.664,1520.219,15229.974,1010.0,-0.0
2025-02-18 13:00:00,4415.0,-0.0,53.91200000000072,2088.0,-0.0,-0.0,3029.644,1914.972,14559.472,1010.0,-0.0
2025-02-18 14:00:00,4415.0,-0.0,3179.6960000000017,2088.0,-0.0,-0.0,3269.4,1973.765,10680.139,1010.0,-0.0
2025-02-18 15:00:00,4415.0,-0.0,7058.980000000001,2088.0,-0.0,-0.0,3116.828,2385.316,6321.876,1010.0,-0.0
2025-02-18 16:00:00,4415.0,-0.0,10984.812,2088.0,-0.0,-0.0,2964.256,3023.64,2107.292,1010.0,-0.0
2025-02-18 17:00:00,4415.0,-0.0,14354.541000000001,2088.0,-0.0,-0.0,3389.278,3519.181,-0.0,1010.0,-0.0
2025-02-18 18:00:00,4415.0,-0.0,14368.66,2088.0,-0.0,-0.0,4097.648,4266.692,-0.0,1010.0,-0.0
2025-02-18 19:00:00,4415.0,-0.0,12688.900999999998,2088.0,-0.0,-0.0,4697.038,4527.061,-0.0,1010.0,-0.0
2025-02-18 20:00:00,4415.0,-0.0,10884.400000000001,2088.0,-0.0,-0.0,5132.958,4686.642,-0.0,1010.0,-0.0
2025-02-18 21:00:00,4415.0,-0.0,9179.049999999997,2088.0,-0.0,-0.0,5623.368,5190.582,-0.0,1010.0,-0.0
2025-02-18 22:00:00,4415.0,-0.0,7388.806999999999,2088.0,-0.0,-0.0,6342.636,5400.557,-0.0,1010.0,-0.0
2025-02-18 23:00:00,4415.0,-0.0,6154.752,2088.0,-0.0,-0.0,6462.514,5593.734,-0.0,1010.0,-0.0
2025-02-19 00:00:00,4415.0,-0.0,4575.977999999999,2088.0,-0.0,-0.0,6397.126,5912.896,-0.0,1010.0,-0.0
2025-02-19 01:00:00,4415.0,-0.0,3416.0110000000004,2088.0,-0.0,-0.0,6266.35,6391.639,-0.0,1010.0,-0.0
2025-02-19 02:00:00,4415.0,-0.0,3080.66,2088.0,-0.0,-0.0,5906.716,6517.624,-0.0,1010.0,-0.0
2025-02-19 03:00:00,4415.0,-0.0,3103.7260000000006,2088.0,-0.0,-0.0,5634.266,6652.008,-0.0,1010.0,-0.0
2025-02-19 04:00:00,4415.0,-0.0,3660.5369999999994,2088.0,-0.0,-0.0,5612.47,6777.993,-0.0,1010.0,-0.0
